"","c1_HuAgeGBsplitRnaseq_528....TAPbyQNP__"
"1","AHCYL1"
"2","ALG14"
"3","ARPC3"
"4","ASIC1"
"5","ATP5MC3"
"6","COX6B2"
"7","DARS"
"8","DYNC1I2"
"9","DZIP1L"
"10","FAM71E2"
"11","GLCCI1"
"12","GMEB1"
"13","HMGCL"
"14","ICA1"
"15","IQSEC2"
"16","KIAA0319L"
"17","KRT33A"
"18","LIMS1"
"19","MACO1"
"20","MASP2"
"21","MTERF1"
"22","PDPR"
"23","TNFRSF11B"
"24","UBXN4"
"25","UFC1"
"26","WHRN"
"27","YTHDF2"
"28","ZFYVE9"
