"","c1_HuAgeGBsplitRnaseq_175....QGBCbyPGBC__"
"1","AC011458.1"
"2","AC011458.2"
"3","AC012512.1"
"4","AC021218.1"
"5","AC087627.1"
"6","AC136944.1"
"7","ADAMTSL5"
"8","AL157770.1"
"9","AZGP1"
"10","DHH"
"11","ENTHD1"
"12","GAL3ST1"
"13","GJC3"
"14","JPH1"
"15","LGI4"
"16","LINC02340"
"17","LURAP1"
"18","MIR29B2CHG"
"19","MT1XP1"
"20","PLK5"
"21","RN7SL825P"
"22","S100A5"
"23","SERPINE2"
"24","SLC22A4"
"25","SLC2A4"
"26","SLC49A3"
"27","SYPL2"
"28","VWA5B2"
