"","c1_HuAgeGBsplitRnaseq_408....QGBObyPGBO__"
"1","AC021087.4"
"2","AC083906.5"
"3","AC110285.5"
"4","AL121583.1"
"5","BARX1"
"6","BCAS4"
"7","CD7"
"8","CYP2W1"
"9","DLX2-AS1"
"10","DLX5"
"11","ECEL1"
"12","EFNB1"
"13","FAM213A"
"14","FOXA1"
"15","IGSF9"
"16","ISM2"
"17","LINC01023"
"18","LINC01976"
"19","LINC01993"
"20","LINC02487"
"21","MSI1"
"22","NKAIN1"
"23","NKX2-3"
"24","PCK1"
"25","RASL12"
"26","RUNDC3A-AS1"
"27","SLC9A4"
"28","TBX1"
"29","THA1P"
