"","c1_HuAgeGBsplitRnaseq_1417....QSVZbyPSVZ__"
"1","CLCN5"
"2","CNRIP1"
"3","COL11A2"
"4","CPQ"
"5","DAGLA"
"6","DOCK10"
"7","EMCN"
"8","FMO1"
"9","FOXP2"
"10","FZD8"
"11","GFRA1"
"12","GLUD2"
"13","HHIPL1"
"14","LGALSL"
"15","LIMCH1"
"16","NPPC"
"17","OTUD3"
"18","PREX2"
"19","SHISA2"
"20","TSPAN7"
"21","WLS"
"22","ZFHX4"
