"","c1_HuAgeGBsplitRnaseq_1364....NPCbyNSC__"
"1","AMPD2"
"2","CHN1"
"3","CHST1"
"4","CYP2S1"
"5","DCAF12L2"
"6","DOCK6"
"7","EFNB3"
"8","EPCAM"
"9","GNAT1"
"10","GSN"
"11","HCAR1"
"12","INPP5J"
"13","LARGE2"
"14","NECTIN1"
"15","PLS3"
"16","PPP2R3B"
"17","SH3KBP1"
"18","TERT"
"19","TINCR"
"20","WFDC2"
"21","WNT2B"
