"","c1_HuAgeGBsplitRnaseq_293....QSVZbyPSVZ__"
"1","ABI1"
"2","ACBD5"
"3","ANKRD16"
"4","ASB13"
"5","CAMK1D"
"6","DHTKD1"
"7","FAM171A1"
"8","FRMD6"
"9","GPR158"
"10","MSRB2"
"11","MTPAP"
"12","NHLRC1"
"13","NMT2"
"14","OPTN"
"15","PDSS1"
"16","PFKFB3"
"17","PHYH"
"18","SEC61A2"
"19","TAF3"
"20","YME1L1"
"21","ZMYND11"
"22","ZNF248"
"23","ZNF438"
"24","ZNF487"
