"","c1_HuAgeGBsplitRnaseq_26....QSVZbyPSVZ__"
"1","ALDH1A1"
"2","APOBEC1"
"3","ARHGEF5"
"4","COL4A5"
"5","CRYM"
"6","DHRS3"
"7","EGFL6"
"8","ENPP5"
"9","FAM117A"
"10","HGF"
"11","HSPB1"
"12","INHBA"
"13","ITGBL1"
"14","KCNN1"
"15","LHPP"
"16","PERM1"
"17","PGM5"
"18","RCAN2"
"19","RERG"
"20","RSPO3"
"21","SLC25A47"
"22","SOSTDC1"
"23","TGM4"
"24","THNSL2"
"25","TPBG"
"26","TSHB"
"27","TSPAN2"
