"","c1_HuAgeGBsplitRnaseq_477....PGBCbyQGBC__"
"1","AC025271.4"
"2","AC092593.2"
"3","AC114491.1"
"4","ACOT4"
"5","CGNL1"
"6","FAM109B"
"7","GPR19"
"8","HSP90AB3P"
"9","IL7"
"10","KHSRPP1"
"11","LBH"
"12","MAGEH1"
"13","NKX3-1"
"14","OTX1"
"15","PAMR1"
"16","PPIAP22"
"17","PRSS12"
"18","PSD4"
"19","PTGS1"
"20","RN7SL151P"
"21","RN7SL70P"
"22","SERPINB8"
"23","TMEM200A"
"24","TUFT1"
"25","USP51"
"26","YBX1P1"
