"","c1_HuAgeGBsplitRnaseq_76....PSVZbyQSVZ__"
"1","AHRR"
"2","APLF"
"3","ARX"
"4","ASXL1"
"5","BAHCC1"
"6","BCOR"
"7","C1orf53"
"8","CELSR1"
"9","DACT1"
"10","DCX"
"11","DLX1"
"12","DLX2"
"13","DLX5"
"14","ECEL1"
"15","EFNB1"
"16","GPD1"
"17","GSE1"
"18","HCK"
"19","IGSF9"
"20","ISL1"
"21","KNDC1"
"22","MACROD1"
"23","METAP1D"
"24","MSI1"
"25","MTX2"
"26","NKAIN1"
"27","NOTUM"
"28","PAK3"
"29","POFUT1"
"30","PRSS56"
"31","PTGER1"
"32","SH3BGRL"
"33","SP8"
"34","SPATA5"
"35","TBC1D24"
