"","c1_HuAgeGBsplitRnaseq_1105....PGBCbyQGBC__"
"1","AC108865.2"
"2","AC135983.2"
"3","AC139085.1"
"4","AL355482.1"
"5","AL357140.3"
"6","AL731556.1"
"7","ANKRD35"
"8","ARHGEF26"
"9","CPE"
"10","DMRTA1"
"11","FBXO43"
"12","LINC01128"
"13","LINC01213"
"14","LINC01508"
"15","PI16"
"16","RALB"
"17","STK17B"
"18","TMEM185B"
"19","YWHAZP6"
"20","ZNF618"
"21","ZNF648"
