"","c1_HuAgeGBsplitRnaseq_388....PSVZbyQSVZ__"
"1","ATRNL1"
"2","CARS2"
"3","CENPQ"
"4","CIT"
"5","ELAVL2"
"6","GAS2"
"7","HMGCLL1"
"8","MTA3"
"9","MYO1H"
"10","NELL2"
"11","NEUROG2"
"12","NOL4"
"13","PPM1L"
"14","PRIM2"
"15","SOX11"
"16","SYNE2"
"17","TAF1L"
"18","TMEM74"
"19","TUBGCP3"
"20","ZFHX3"
