"","c1_HuAgeGBsplitRnaseq_151....QGBCbyPGBC__"
"1","AC090643.1"
"2","AC093162.2"
"3","AC126614.1"
"4","AHCYL2"
"5","ARHGEF25"
"6","BAZ2A"
"7","BCDIN3D"
"8","CHAC1"
"9","CPED1"
"10","DTX3"
"11","HDAC7"
"12","HRK"
"13","IL23A"
"14","KIF5A"
"15","MAP3K12"
"16","MARS"
"17","MIOX"
"18","NCKAP5L"
"19","NDUFA4L2"
"20","NXPH4"
"21","PRPF40B"
"22","R3HDM2"
"23","RAPGEF3"
"24","RARG"
"25","SHMT2"
"26","SLC4A8"
"27","ST6GALNAC4P1"
"28","STAC3"
"29","TMEM198B"
"30","TMEM38A"
"31","WNT16"
