"","c1_HuAgeGBsplitRnaseq_178....PSVZbyQSVZ__"
"1","ADAM9"
"2","ASH2L"
"3","BRF2"
"4","CHD7"
"5","ELP3"
"6","FZD3"
"7","GSR"
"8","GTF2E2"
"9","IKBKB"
"10","INTS10"
"11","INTS9"
"12","ISCU"
"13","KAT6A"
"14","KCTD9"
"15","LSM1"
"16","MCPH1"
"17","PCM1"
"18","POMK"
"19","PPP2R2A"
"20","PPP3CC"
"21","R3HCC1"
"22","SMIM19"
"23","SPIDR"
"24","STAU2"
"25","TERF1"
"26","THAP1"
"27","TRIM35"
"28","UBE2V2"
"29","VDAC3"
"30","VPS37A"
"31","WRN"
"32","XPO7"
"33","ZDHHC2"
