"","c1_HuAgeGBsplitRnaseq_287....NPCbyNSC__"
"1","ARL10"
"2","ATP6V0E1"
"3","BOD1"
"4","C11orf95"
"5","CLK4"
"6","CYTH1"
"7","DBN1"
"8","FAM114A2"
"9","FAM193B"
"10","FBLL1"
"11","GM2A"
"12","GPRIN1"
"13","MAP4K4"
"14","MGAT4B"
"15","OCIAD2"
"16","PDLIM7"
"17","PELI3"
"18","PRR36"
"19","RHOC"
"20","RND2"
"21","RNF181"
"22","RUFY1"
"23","SAP30L"
"24","SPTBN2"
"25","TSPAN17"
"26","UBTD2"
"27","VAT1"
"28","YIPF5"
"29","ZFP2"
"30","ZNF354B"
"31","ZNF454"
"32","ZNF879"
