"","c1_HuAgeGBsplitRnaseq_101....QGBObyPGBO__"
"1","AC008759.2"
"2","B4GAT1"
"3","BANF1"
"4","DPP3"
"5","FAM89B"
"6","GAL3ST3"
"7","GSTP1"
"8","IGHMBP2"
"9","MRPL11"
"10","MRPL21"
"11","NDUFS8"
"12","POLR2G"
"13","PPP1R14B"
"14","RPS6KB2"
"15","SERPINH1"
"16","TM7SF2"
"17","TMEM216"
"18","TMEM258"
"19","TRMT112"
"20","USP2"
