"","c1_HuAgeGBsplitRnaseq_52....TAPbyQNP__"
"1","CXorf38"
"2","DMAP1"
"3","EBP"
"4","EIF1AX"
"5","FTSJ1"
"6","FUNDC1"
"7","GEMIN8"
"8","GPKOW"
"9","GPM6B"
"10","GRIPAP1"
"11","HCCS"
"12","KDM6A"
"13","MBTPS2"
"14","MED14"
"15","NDUFB11"
"16","OFD1"
"17","OTUD5"
"18","PCYT1B"
"19","PDHA1"
"20","PIM2"
"21","PQBP1"
"22","RBBP7"
"23","RP2"
"24","RPS6KA3"
"25","SAT1"
"26","SMS"
"27","TFE3"
"28","TXLNG"
"29","UBA1"
"30","USP11"
"31","USP27X"
"32","USP9X"
"33","UXT"
"34","WDR13"
