"","c1_HuAgeGBsplitRnaseq_764....PSVZbyQSVZ__"
"1","AIF1L"
"2","ALAD"
"3","ARPC5L"
"4","C9orf16"
"5","CDC26"
"6","CDK9"
"7","CEP78"
"8","CNTRL"
"9","DPYSL5"
"10","EXOSC2"
"11","FAM120A"
"12","FBXW2"
"13","GAPVD1"
"14","GLE1"
"15","GTF3C4"
"16","INIP"
"17","MED22"
"18","MEGF9"
"19","NAIF1"
"20","NAT1"
"21","NUP214"
"22","ODF2"
"23","PDCL"
"24","PHF19"
"25","POMT1"
"26","PSMB7"
"27","RALGPS1"
"28","RBM18"
"29","SETX"
"30","SURF2"
"31","TEX10"
"32","WDR34"
