"","c1_HuAgeGBsplitRnaseq_303....NPCbyNSC__"
"1","ABHD3"
"2","ACSBG1"
"3","ADNP2"
"4","APCDD1"
"5","BCL2"
"6","BMP4"
"7","C18orf32"
"8","CDH2"
"9","CTIF"
"10","CYB5A"
"11","DTNA"
"12","ESCO1"
"13","FAM171B"
"14","IMPACT"
"15","KCTD1"
"16","LMAN2L"
"17","LRRC8B"
"18","MAPK4"
"19","MRO"
"20","NPC1"
"21","PARD6G"
"22","PHLPP1"
"23","PIAS2"
"24","RAB33A"
"25","REV3L"
"26","RIOK3"
"27","RNF138"
"28","SDSL"
"29","SLC25A18"
"30","TXNL4A"
"31","WNK2"
"32","ZNF236"
"33","ZNF532"
