"","c1_HuAgeGBsplitRnaseq_757....TAPbyQNP__"
"1","BRD1"
"2","CENPM"
"3","CRELD2"
"4","DDX17"
"5","GRAMD4"
"6","GTSE1"
"7","L3MBTL2"
"8","MAPK11"
"9","NCAPH2"
"10","NDUFA6"
"11","PACSIN2"
"12","PER3"
"13","PHF21B"
"14","PHF5A"
"15","PIM3"
"16","POLDIP3"
"17","POLR3H"
"18","PPARA"
"19","PPP6R2"
"20","RBX1"
"21","SAMM50"
"22","SELENOO"
"23","SHANK3"
"24","SMDT1"
"25","SREBF2"
"26","ST13"
"27","TCF20"
"28","TEF"
"29","TRABD"
"30","XRCC6"
"31","ZBED4"
