"","c1_HuAgeGBsplitRnaseq_42....NPCbyNSC__"
"1","AMZ1"
"2","ARL4A"
"3","BZW2"
"4","C1orf52"
"5","C7orf26"
"6","CCNT2"
"7","CYTH3"
"8","DRP2"
"9","FKBP14"
"10","GGCT"
"11","MIOS"
"12","MRPL32"
"13","NACAD"
"14","NDUFA4"
"15","NT5C3A"
"16","PHF14"
"17","PHGDH"
"18","PLEKHA8"
"19","PRKAR1B"
"20","PSMG3"
"21","RP9"
"22","SCRN1"
"23","SLC22A23"
"24","SLC29A4"
"25","SP4"
"26","TMEM35A"
"27","TSPAN13"
