"","c1_HuAgeGBsplitRnaseq_46....PSVZbyQSVZ__"
"1","CCDC106"
"2","CNOT3"
"3","EPN1"
"4","LMTK3"
"5","NOVA2"
"6","OSBPL6"
"7","PGM2L1"
"8","PPP6R1"
"9","PRPF31"
"10","PRR12"
"11","RTN2"
"12","SCAF1"
"13","TRIM28"
"14","TSEN34"
"15","U2AF2"
"16","UBE2M"
"17","ZBTB45"
"18","ZNF274"
"19","ZNF524"
"20","ZNF583"
"21","ZNF606"
"22","ZNF628"
"23","ZNF667"
"24","ZNF784"
"25","ZNF845"
"26","ZNF865"
