"","c1_HuAgeGBsplitRnaseq_349....PGBCbyQGBC__"
"1","AC005034.4"
"2","AC245884.10"
"3","B3GNTL1"
"4","BMP1"
"5","BX293535.1"
"6","CDON"
"7","ECPAS"
"8","ELN"
"9","EMP1"
"10","FGF17"
"11","FIBIN"
"12","FNBP1P1"
"13","GAS6"
"14","GAS6-AS2"
"15","GCFC2"
"16","HDAC1"
"17","HP1BP3"
"18","MIR3936HG"
"19","MIR503HG"
"20","MRS2"
"21","RPS4XP11"
"22","RPSAP54"
"23","SLC22A5"
"24","SRSF8"
"25","UBB"
