"","c1_HuAgeGBsplitRnaseq_125....PGBCbyQGBC__"
"1","AC005336.1"
"2","AC092115.1"
"3","AC096677.1"
"4","AP000662.1"
"5","C1R"
"6","C1S"
"7","CCT7"
"8","CLP1"
"9","CP"
"10","CSRP1"
"11","CYP4F11"
"12","FOXG1"
"13","KDM2A"
"14","LINC01551"
"15","MED19"
"16","PTGER4P3"
"17","RNU6-1290P"
"18","RPL23AP3"
"19","RTN4RL2"
"20","SLC43A3"
"21","SSRP1"
"22","TIMM10"
"23","TRAJ23"
"24","UBE2L6"
"25","ZDHHC5"
