"","c1_HuAgeGBsplitRnaseq_106....QSVZbyPSVZ__"
"1","CLCN5"
"2","CNRIP1"
"3","COL11A2"
"4","CPQ"
"5","DAGLA"
"6","DCAF6"
"7","DOCK10"
"8","EMCN"
"9","FMO1"
"10","FOXP2"
"11","FZD8"
"12","GFRA1"
"13","GLUD2"
"14","HHIPL1"
"15","KL"
"16","LGALSL"
"17","LIMCH1"
"18","MPC2"
"19","NPPC"
"20","OTUD3"
"21","PREX2"
"22","SHISA2"
"23","THBS4"
"24","TIPRL"
"25","TSPAN7"
"26","WLS"
"27","ZFHX4"
