"","c1_HuAgeGBsplitRnaseq_1421....PGBCbyQGBC__"
"1","AC006026.2"
"2","AC010468.1"
"3","AC027559.1"
"4","AC073316.3"
"5","ADIG"
"6","AL590609.2"
"7","ANXA2"
"8","ANXA2P2"
"9","ARPC3"
"10","CAVIN1"
"11","CLEC19A"
"12","CLEC2B"
"13","DARS"
"14","DYNC1I2"
"15","ENTPD8"
"16","FAM213B"
"17","GMDS-AS1"
"18","HS3ST3A1"
"19","HSPD1P4"
"20","KIAA1324"
"21","LIPH"
"22","MGARP"
"23","MRPS18CP6"
"24","PPIAP65"
"25","SLITRK3"
"26","TSPYL5"
"27","UBXN4"
"28","YTHDF2"
