"","c1_HuAgeGBsplitRnaseq_475....QSVZbyPSVZ__"
"1","AGO4"
"2","AGRN"
"3","ARHGEF28"
"4","BCL11B"
"5","BCO2"
"6","CACNA2D1"
"7","CACNG3"
"8","CCT8L2"
"9","CHRM1"
"10","CHRNA7"
"11","CHST1"
"12","CUX2"
"13","DCAF12L2"
"14","EFNA2"
"15","EFNB3"
"16","FAM163A"
"17","GABRD"
"18","GPD2"
"19","GSN"
"20","KCNQ3"
"21","PCDH19"
"22","PCOLCE2"
"23","PDE2A"
"24","PLS3"
"25","PRKCA"
"26","RGS9"
"27","STOM"
"28","TIMP2"
"29","TJP3"
"30","TMC5"
"31","TMEM150C"
"32","TOX2"
"33","WNT7B"
"34","ZNF185"
