"","c1_HuAgeGBsplitRnaseq_757....NPCbyNSC__"
"1","ABHD11"
"2","ALG12"
"3","ARFGAP3"
"4","ASPHD2"
"5","CDPF1"
"6","DBP"
"7","DDX17"
"8","DENND6B"
"9","DLK2"
"10","GRAMD4"
"11","MAPK12"
"12","MGLL"
"13","MLC1"
"14","NDUFA6"
"15","NR1D2"
"16","NUDT16"
"17","PANX2"
"18","PHF21B"
"19","PIM3"
"20","PMM1"
"21","POLR3H"
"22","RBX1"
"23","SBF1"
"24","SELENOO"
"25","TEF"
"26","TRMU"
"27","TTLL1"
