"","c1_HuAgeGBsplitRnaseq_1421....QGBCbyPGBC__"
"1","AC011475.1"
"2","AC015802.2"
"3","AC078777.1"
"4","AC091917.2"
"5","AC112907.2"
"6","AL160314.2"
"7","AL353764.1"
"8","AL513303.1"
"9","AL845331.2"
"10","AP000350.5"
"11","CDIP1"
"12","CLDN3"
"13","COX6B2"
"14","GBX2"
"15","GRK3"
"16","ICA1"
"17","LINC01703"
"18","LINC02080"
"19","MIR320D1"
"20","PLA2G2F"
"21","RAB11FIP4"
"22","RNA5SP38"
"23","RNU4-67P"
"24","RPS26P8"
