"","c1_HuAgeGBsplitRnaseq_71....PSVZbyQSVZ__"
"1","ABHD13"
"2","ATRNL1"
"3","CARS2"
"4","CENPQ"
"5","CHAMP1"
"6","CIT"
"7","CUL4A"
"8","DCUN1D2"
"9","ELAVL2"
"10","GAS2"
"11","HMGCLL1"
"12","ING1"
"13","IRS2"
"14","MTA3"
"15","MYO1H"
"16","NELL2"
"17","NEUROG2"
"18","NOL4"
"19","PCID2"
"20","PPM1L"
"21","PRIM2"
"22","SOX11"
"23","STAG2"
"24","SYNE2"
"25","TAF1L"
"26","TFDP1"
"27","TMEM74"
"28","TMTC4"
"29","TUBGCP3"
"30","UPF3A"
"31","ZFHX3"
