"","c1_HuAgeGBsplitRnaseq_294....QSVZbyPSVZ__"
"1","A2M"
"2","ADAR"
"3","B2M"
"4","BAALC"
"5","CMPK2"
"6","CNP"
"7","EIF2AK2"
"8","ERAP1"
"9","GBP3"
"10","HERC6"
"11","IFI35"
"12","LAP3"
"13","LCAT"
"14","LGALS3BP"
"15","LY6E"
"16","PPM1K"
"17","PRSS36"
"18","SLC12A4"
"19","TLR3"
"20","TMEM150B"
"21","TRIL"
"22","TRIM25"
"23","VAMP5"
"24","VCAM1"
"25","ZNFX1"
