"","c1_HuAgeGBsplitRnaseq_339....PGBCbyQGBC__"
"1","AC015911.1"
"2","AC091305.1"
"3","AC103808.3"
"4","AC108475.1"
"5","AC209007.1"
"6","AC244255.1"
"7","DYNLL1"
"8","HNRNPA1P4"
"9","IGF2BP3"
"10","IRGM"
"11","LINC01389"
"12","LINC01561"
"13","NXT2"
"14","PLLP"
"15","PPIAP55"
"16","SETP20"
"17","STK32B"
"18","TNFRSF1A"
"19","VASH2"
"20","ZNF876P"
"21","ZRANB2-AS1"
