"","c1_HuAgeGBsplitRnaseq_84....NPCbyNSC__"
"1","ADD1"
"2","AFAP1"
"3","APBB2"
"4","ATP5ME"
"5","BLOC1S4"
"6","CRMP1"
"7","FBXL5"
"8","GNPDA2"
"9","GRPEL1"
"10","GUF1"
"11","KLHL5"
"12","LRIF1"
"13","LRPAP1"
"14","NAT8L"
"15","PGM2"
"16","PI4K2B"
"17","PIGG"
"18","RABAC1"
"19","SLC30A9"
"20","TBC1D19"
"21","TMEM128"
"22","TMEM129"
"23","TMEM175"
"24","TMEM33"
"25","TVP23A"
"26","UVSSA"
