"","c1_HuAgeGBsplitRnaseq_43....QGBObyPGBO__"
"1","AHCY"
"2","AL031008.1"
"3","AL121761.1"
"4","AL121890.2"
"5","ATP1A2"
"6","C20orf196"
"7","C20orf27"
"8","C20orf96"
"9","CTNNBL1"
"10","DNMT3B"
"11","DTD1"
"12","DTNBP1"
"13","ESF1"
"14","GAP43"
"15","KAT14"
"16","LINC00652"
"17","MIR4482"
"18","MRPS26"
"19","NDRG3"
"20","NXT1"
"21","PFDN4"
"22","RBM38"
"23","RIMS4"
"24","SCAND1"
"25","SIX2"
"26","TIGD3"
"27","TOP1"
"28","ZC3H11B"
"29","ZCCHC3"
"30","ZFP64"
