"","c1_HuAgeGBsplitRnaseq_31....PSVZbyQSVZ__"
"1","CHGA"
"2","CNIH3"
"3","CPLX1"
"4","CPLX2"
"5","DOC2A"
"6","EEF1A2"
"7","ENC1"
"8","GDAP1L1"
"9","GPR68"
"10","KCNAB2"
"11","LZTS1"
"12","MAN1A2"
"13","MLH3"
"14","NPTX2"
"15","NSG2"
"16","PRAF2"
"17","RHOBTB2"
"18","RIMS3"
"19","SH3PXD2A"
"20","SLC20A1"
"21","SOX3"
"22","SYT4"
