"","c1_HuAgeGBsplitRnaseq_90....QGBCbyPGBC__"
"1","AC008443.3"
"2","AC073578.4"
"3","AC104057.1"
"4","AC126175.1"
"5","AC138907.10"
"6","AC138907.8"
"7","AF186192.3"
"8","AL139352.1"
"9","AL589743.1"
"10","AL589743.6"
"11","CDIPT-AS1"
"12","CHRNE"
"13","FBXW7"
"14","FOXL2"
"15","FZD9"
"16","LINC01687"
"17","LINC02475"
"18","LITAF"
"19","ODF3L2"
"20","PPM1J"
"21","PURPL"
"22","RNASE10"
"23","SEMA6B"
"24","SLC6A10P"
"25","SPATA20"
"26","TMEM9B-AS1"
"27","ZNF80"
