"","c1_HuAgeGBsplitRnaseq_2184....PGBCbyQGBC__"
"1","AC009630.1"
"2","AC107021.2"
"3","CCL20"
"4","CDC42EP3"
"5","CFP"
"6","CXCL1"
"7","CXCL3"
"8","CXCL5"
"9","DGAT2"
"10","EREG"
"11","ETS2"
"12","FABP5P1"
"13","FAM124A"
"14","FNDC3B"
"15","GK"
"16","IFNGR1"
"17","IL11"
"18","IL1R1"
"19","IL6"
"20","LINC01270"
"21","MIR155HG"
"22","OSBPL10"
"23","PLOD2"
"24","PPP1R14C"
"25","SPINK1"
"26","TMEM71"
"27","TMEM87B"
"28","TNFAIP8"
"29","VDR"
"30","ZNF267"
