"","c1_HuAgeGBsplitRnaseq_85....PSVZbyQSVZ__"
"1","ATP10A"
"2","COL1A1"
"3","COL3A1"
"4","FBLN1"
"5","FBLN2"
"6","FKBP5"
"7","FMNL3"
"8","FN1"
"9","FRS2"
"10","FUT1"
"11","GLCE"
"12","GPR137B"
"13","GPX1"
"14","HMGA1"
"15","HSPB6"
"16","MDM2"
"17","NBL1"
"18","NET1"
"19","NFKBIA"
"20","NUP107"
"21","RAB3IP"
"22","RAP1B"
"23","RUNDC3B"
"24","SLC16A14"
"25","SLC35E3"
"26","SLC7A1"
"27","SLC7A5"
"28","ST3GAL1"
"29","STRA6"
"30","TBC1D4"
"31","USP53"
