"","c1_HuAgeGBsplitRnaseq_295....NPCbyNSC__"
"1","ABHD4"
"2","AKAP6"
"3","ARHGEF40"
"4","BCL2L2-PABPN1"
"5","C14orf119"
"6","CARMIL3"
"7","DAD1"
"8","DHRS1"
"9","FBXO33"
"10","IZUMO4"
"11","KLHL28"
"12","LRP10"
"13","MBIP"
"14","METTL17"
"15","NDRG2"
"16","NOVA1"
"17","PIGF"
"18","PRPF39"
"19","RAB2B"
"20","REC8"
"21","SDR39U1"
"22","SEC23A"
"23","SLC22A17"
"24","SRP54"
"25","STRN3"
