"","c1_HuAgeGBsplitRnaseq_160....QSVZbyPSVZ__"
"1","ADAM15"
"2","BIRC3"
"3","DCUN1D4"
"4","EMP2"
"5","EPHA7"
"6","GULP1"
"7","HEY2"
"8","HEYL"
"9","KIAA0319"
"10","MGAT5B"
"11","MPP6"
"12","OLIG1"
"13","PROM1"
"14","RCAN3"
"15","SCFD2"
"16","SGCB"
"17","SRD5A3"
"18","SYDE2"
"19","TMEM165"
"20","TNFAIP3"
"21","TTLL7"
"22","UCHL1"
"23","USP46"
"24","ZNF804A"
