"","c1_HuAgeGBsplitRnaseq_158....NSCbyNPC__"
"1","AATF"
"2","ATP6V0A1"
"3","ATXN7L3"
"4","BRCA1"
"5","CDC27"
"6","CWC25"
"7","EFTUD2"
"8","HS6ST1"
"9","KIAA0100"
"10","KPNB1"
"11","LIG3"
"12","LSM12"
"13","MRM1"
"14","MRPL10"
"15","PGAP3"
"16","PSMC3IP"
"17","PSME3"
"18","RUNDC1"
"19","SCRN2"
"20","SLC25A39"
"21","SNX11"
"22","TNFAIP1"
"23","TRAF4"
"24","TUBG1"
"25","UBE2Z"
"26","UTP6"
