"","c1_HuAgeGBsplitRnaseq_9....QSVZbyPSVZ__"
"1","ASRGL1"
"2","BACE2"
"3","BICD1"
"4","BMP6"
"5","C1orf116"
"6","CREBL2"
"7","EPS8"
"8","EQTN"
"9","ETV6"
"10","GP2"
"11","HEBP1"
"12","HYAL1"
"13","MANSC1"
"14","MYRF"
"15","OSMR"
"16","PLD1"
"17","PRELP"
"18","PRKCH"
"19","SLC5A2"
"20","TMEM69"
"21","TSPAN31"
"22","VRK2"
"23","XKRX"
