"","c1_HuAgeGBsplitRnaseq_100....NPCbyNSC__"
"1","ANPEP"
"2","CACHD1"
"3","CDC42EP3"
"4","CEACAM21"
"5","CR1"
"6","CXCL6"
"7","CXCR2"
"8","DGAT2"
"9","FAM20A"
"10","LUZP2"
"11","MXD1"
"12","NAAA"
"13","PGF"
"14","PLOD2"
"15","PPBP"
"16","PPP1R14C"
"17","SLC22A18"
"18","SLC25A19"
"19","STAR"
"20","TNFAIP2"
