"","c1_HuAgeGBsplitRnaseq_398....PGBCbyQGBC__"
"1","AC002347.1"
"2","AC007250.1"
"3","AC012640.5"
"4","AC079834.1"
"5","AC112715.1"
"6","AL136968.2"
"7","AL161431.1"
"8","ASRGL1"
"9","BACE2"
"10","CD55"
"11","HNRNPA1P27"
"12","KRT18"
"13","KRT8"
"14","LINC00942"
"15","LYPD3"
"16","MT1B"
"17","PADI3"
"18","PSG4"
"19","RHOV"
"20","RNA5SP490"
"21","RNU6-173P"
"22","RPL12P14"
"23","SMIM10"
"24","SUMO2P6"
"25","Z69890.1"
"26","ZMIZ1-AS1"
