"","c1_HuAgeGBsplitRnaseq_124....PSVZbyQSVZ__"
"1","ADGB"
"2","ALG14"
"3","ARPC3"
"4","ATAD5"
"5","BCHE"
"6","C16orf96"
"7","EXO5"
"8","FAM110A"
"9","FAM167A"
"10","FAM174B"
"11","GLCCI1"
"12","HMGCL"
"13","KHDRBS1"
"14","KHDRBS3"
"15","LRRC10B"
"16","MGARP"
"17","MTERF1"
"18","NAALADL2"
"19","PCBP3"
"20","PDPR"
"21","PLXNA2"
"22","PPP1R1A"
"23","UFC1"
"24","WDPCP"
"25","WWTR1"
"26","YTHDF2"
"27","ZFP69"
"28","ZNF428"
