"","c1_HuAgeGBsplitRnaseq_84....QSVZbyPSVZ__"
"1","ACOX3"
"2","ADD1"
"3","AFAP1"
"4","APBB2"
"5","FBXL5"
"6","FCHSD2"
"7","HTT"
"8","IDUA"
"9","IGF2"
"10","KLF3"
"11","KLHL5"
"12","LETM1"
"13","LRPAP1"
"14","MAN2B2"
"15","MXD4"
"16","N4BP2"
"17","NAT8L"
"18","PACRGL"
"19","PIGG"
"20","RABAC1"
"21","SEPSECS"
"22","SLC30A9"
"23","SMIM14"
"24","TAPT1"
"25","TBC1D14"
"26","TMEM128"
"27","TMEM129"
"28","TMEM175"
"29","TMEM33"
"30","VILL"
"31","WDR1"
"32","ZCCHC4"
