"","c1_HuAgeGBsplitRnaseq_338....PGBCbyQGBC__"
"1","AC004012.1"
"2","AC018553.1"
"3","AL132821.1"
"4","AL355864.1"
"5","AL591926.3"
"6","AL591926.5"
"7","AP002371.1"
"8","CBX1P4"
"9","COX6B1P1"
"10","DOCK5"
"11","EEF1GP7"
"12","GATA6"
"13","GATA6-AS1"
"14","GPRC5A"
"15","IRX3"
"16","PHLDB2"
"17","RPL22P12"
"18","SPIN2B"
"19","SPIN3"
"20","SUV39H1"
"21","TRAJ52"
"22","VAT1L"
"23","VEGFC"
