"","c1_HuAgeGBsplitRnaseq_78....PGBCbyQGBC__"
"1","AC105398.1"
"2","AKR1B10"
"3","AKR1B15"
"4","AL158207.1"
"5","AL353705.4"
"6","AL391069.2"
"7","ANKUB1"
"8","CDC20B"
"9","CXXC5"
"10","GFPT2"
"11","GPC1"
"12","GRAMD2A"
"13","MEIS2"
"14","NR0B1"
"15","NTS"
"16","PAWR"
"17","PPP1R14BP2"
"18","PTX4"
"19","RAET1G"
"20","RASSF9"
"21","RPL35AP4"
"22","SLC9A3R1"
"23","SMKR1"
"24","TAL2"
