"","c1_HuAgeGBsplitRnaseq_597....PGBCbyQGBC__"
"1","AC025459.1"
"2","APOOL"
"3","ATP2C2-AS1"
"4","COL11A1"
"5","DLC1"
"6","DSG2"
"7","ELOVL2"
"8","EVA1A"
"9","FGFR3"
"10","GPR39"
"11","HMGB1P20"
"12","KCNE5"
"13","LINC00475"
"14","LINC01186"
"15","LYPD1"
"16","MTTP"
"17","OGDHL"
"18","PNMA6A"
"19","RPL24P4"
"20","SALL4"
"21","SEMA3A"
"22","SETP17"
"23","SORBS2"
"24","SPOCK1"
"25","TACC3"
"26","TFAP2C"
"27","ZNF711"
