"","c1_HuAgeGBsplitRnaseq_14....TAPbyQNP__"
"1","ADGRG6"
"2","ANKLE1"
"3","ATP2B4"
"4","CNTN1"
"5","ELK4"
"6","FBXW7"
"7","FGD3"
"8","FIGN"
"9","FNBP1L"
"10","FUBP1"
"11","ICK"
"12","KIF13A"
"13","KLHL17"
"14","MDM4"
"15","MZT2B"
"16","NFASC"
"17","ODC1"
"18","PPDPF"
"19","PRICKLE1"
"20","RBBP5"
"21","SLC44A2"
"22","SOX13"
"23","TMEM81"
"24","WWP2"
"25","ZNF823"
