"","c1_HuAgeGBsplitRnaseq_757....QSVZbyPSVZ__"
"1","ACO2"
"2","ALG12"
"3","ARFGAP3"
"4","ARSA"
"5","ASPHD2"
"6","ATXN10"
"7","CBX6"
"8","CDPF1"
"9","CERK"
"10","CIART"
"11","DBP"
"12","GRAMD4"
"13","GRIN2C"
"14","KIAA0930"
"15","MAPK8IP2"
"16","MGLL"
"17","MLC1"
"18","NAGA"
"19","NR1D1"
"20","NR1D2"
"21","NUDT16"
"22","PER3"
"23","PIM3"
"24","PMM1"
"25","PPARA"
"26","SCO2"
"27","SREBF2"
"28","SUN2"
"29","TBC1D22A"
"30","TEF"
"31","TOB2"
"32","TRABD"
