"","c1_HuAgeGBsplitRnaseq_76....TAPbyQNP__"
"1","AHRR"
"2","APLF"
"3","BCOR"
"4","DENND1B"
"5","GGT7"
"6","GLRB"
"7","GSE1"
"8","HOXA3"
"9","LRRC14B"
"10","METAP1D"
"11","MSI1"
"12","MTX2"
"13","NKAIN1"
"14","NSUN7"
"15","PLAGL2"
"16","PLCB1"
"17","POFUT1"
"18","PTGER1"
"19","SCRN3"
"20","SH3BGRL"
"21","SLC10A7"
"22","SLC25A12"
"23","SLC6A3"
"24","SPATA5"
"25","TBX1"
"26","TM9SF4"
"27","TPSG1"
