"","c1_HuAgeGBsplitRnaseq_287....PSVZbyQSVZ__"
"1","ARL10"
"2","BNIP1"
"3","BOD1"
"4","C11orf95"
"5","CLINT1"
"6","CNOT6"
"7","CNOT8"
"8","DBN1"
"9","DDX41"
"10","DOCK7"
"11","ERGIC1"
"12","FAM193B"
"13","GNPDA1"
"14","GPRIN1"
"15","HNRNPH1"
"16","KIAA1191"
"17","LMNB1"
"18","MAML1"
"19","MAP4K4"
"20","MAPK9"
"21","MAT2B"
"22","MYL12A"
"23","NEURL1B"
"24","NHP2"
"25","PHYKPL"
"26","THOC3"
"27","TRIM41"
"28","UBTD2"
"29","UIMC1"
"30","ZEB2"
"31","ZFP2"
"32","ZFP62"
"33","ZNF354B"
"34","ZNF354C"
