"","c1_HuAgeGBsplitRnaseq_1590....QSVZbyPSVZ__"
"1","AVPI1"
"2","BCAN"
"3","BLOC1S2"
"4","CAMK2G"
"5","CHUK"
"6","CNNM2"
"7","COMTD1"
"8","CUTC"
"9","DLG5"
"10","DNMBP"
"11","ENTPD7"
"12","FBXW4"
"13","GBF1"
"14","GHITM"
"15","HPS6"
"16","MARVELD1"
"17","MRPL43"
"18","NCOA4"
"19","NT5C2"
"20","PCGF5"
"21","PHYHIPL"
"22","PLCE1"
"23","R3HCC1L"
"24","RRP12"
"25","S100A10"
"26","SLC1A3"
"27","SORBS1"
"28","TCTN3"
"29","TNKS2"
"30","TRIM8"
"31","WBP1L"
"32","ZFYVE27"
