"","c1_HuAgeGBsplitRnaseq_50....QGBCbyPGBC__"
"1","ABHD1"
"2","AC007325.4"
"3","AC009052.1"
"4","AC025884.2"
"5","AC040160.2"
"6","AC073389.3"
"7","ADGRG1"
"8","BBS2"
"9","C16orf86"
"10","DBNDD1"
"11","DEF8"
"12","ELMO3"
"13","FUK"
"14","GAN"
"15","GAS8"
"16","HSF4"
"17","LONP2"
"18","MC1R"
"19","N4BP1"
"20","NDRG4"
"21","RANBP10"
"22","ST3GAL5"
"23","TAF1C"
"24","UQCRBP3"
