"","c1_HuAgeGBsplitRnaseq_776....TAPbyQNP__"
"1","BTF3"
"2","CAMLG"
"3","CFAP36"
"4","COX7C"
"5","FAU"
"6","FOXRED2"
"7","HMGXB4"
"8","IGBP1"
"9","IMPDH2"
"10","MRPS36"
"11","NDUFA2"
"12","NIPSNAP1"
"13","PAIP2"
"14","RBFOX2"
"15","RPL14"
"16","RPL22"
"17","RPL24"
"18","RPL28"
"19","RPL3"
"20","RPL34"
"21","RPL35"
"22","RPL38"
"23","RPL4"
"24","RPLP2"
"25","RPS14"
"26","RPS21"
"27","RPS6"
"28","RPS8"
"29","SPR"
"30","TMEM267"
"31","TUBB4B"
"32","TXN2"
"33","TXNDC15"
"34","ZNF131"
