"","c1_HuAgeGBsplitRnaseq_14....PSVZbyQSVZ__"
"1","ANKLE1"
"2","C15orf41"
"3","CBX1"
"4","CEP128"
"5","CHRNE"
"6","FGD3"
"7","FLNB"
"8","FNBP1L"
"9","FUBP1"
"10","ICK"
"11","LIPT2"
"12","LPAR3"
"13","LRRC3"
"14","ODC1"
"15","PDLIM1"
"16","PLEKHA6"
"17","PLIN3"
"18","PPDPF"
"19","TKTL1"
"20","TSKS"
"21","ZDHHC15"
