"","c1_HuAgeGBsplitRnaseq_583....NPCbyNSC__"
"1","ASGR1"
"2","ATP1B2"
"3","BORCS6"
"4","CAPN2"
"5","CHRNB1"
"6","DLG4"
"7","FAM189B"
"8","GLOD4"
"9","GOLGA7B"
"10","INCA1"
"11","KCNAB3"
"12","KDM6B"
"13","KIAA0753"
"14","MED31"
"15","MINK1"
"16","MRM3"
"17","NEURL4"
"18","PADI2"
"19","PDZD4"
"20","PLD2"
"21","PSMB6"
"22","RABEP1"
"23","RNF167"
"24","RPAIN"
"25","SGSM2"
"26","SLC25A35"
"27","SLITRK4"
"28","SMG6"
"29","TAX1BP3"
"30","TIMM22"
"31","VPS53"
"32","WRAP53"
"33","ZNF692"
