"","c1_HuAgeGBsplitRnaseq_1297....PGBCbyQGBC__"
"1","AC005014.2"
"2","AC012213.4"
"3","AC078906.1"
"4","ACVR2A"
"5","ADCY5"
"6","AL355472.2"
"7","AL645568.1"
"8","CHIC1"
"9","DBF4P1"
"10","DPYD"
"11","EDNRA"
"12","FKBP1C"
"13","MIGA1"
"14","NCOA7"
"15","NRXN3"
"16","SNCA"
"17","WDR33"
"18","ZBTB11-AS1"
