"","c1_HuAgeGBsplitRnaseq_1297....QSVZbyPSVZ__"
"1","ACVR2A"
"2","ADCY5"
"3","CDH10"
"4","CDH9"
"5","CHIC1"
"6","CNTN4"
"7","EDNRA"
"8","FAM126B"
"9","FGF14"
"10","GHR"
"11","GPC5"
"12","GPR63"
"13","GRB14"
"14","GRM5"
"15","KCNH5"
"16","LRRC4C"
"17","LRRTM4"
"18","MBD5"
"19","MDGA2"
"20","MYRIP"
"21","NAV3"
"22","NCOA7"
"23","NEGR1"
"24","OPCML"
"25","PPM1H"
"26","PTPRD"
"27","RAB27B"
"28","RALYL"
"29","RGS6"
"30","RIMS2"
"31","SYT16"
"32","ZNF385B"
