"","c1_HuAgeGBsplitRnaseq_776....NPCbyNSC__"
"1","AIP"
"2","ATP6V0B"
"3","BTF3"
"4","CAMLG"
"5","CFAP36"
"6","COMMD4"
"7","GDE1"
"8","IGBP1"
"9","LETMD1"
"10","NIPSNAP1"
"11","PAIP2"
"12","RBFOX2"
"13","RPL34"
"14","RPL36"
"15","RPL38"
"16","RPS14"
"17","RPS21"
"18","RPS27"
"19","UQCRQ"
"20","ZDHHC12"
"21","ZMYND10"
"22","ZNF575"
