"","c1_HuAgeGBsplitRnaseq_151....QSVZbyPSVZ__"
"1","AHCYL2"
"2","ARHGEF25"
"3","ATG101"
"4","B4GALNT1"
"5","CBSL"
"6","CDYL2"
"7","DAZAP2"
"8","DTX3"
"9","FREM1"
"10","GDF11"
"11","HDAC7"
"12","IGSF1"
"13","IL33"
"14","IRAK4"
"15","MFSD5"
"16","NUPR1"
"17","PFKM"
"18","PHKA1"
"19","PIP4K2C"
"20","RAPGEF3"
"21","SCN8A"
"22","SFRP5"
"23","SLC13A3"
"24","SLC48A1"
"25","SLC4A8"
"26","SPRYD4"
"27","STRIP2"
"28","TFCP2"
"29","TMBIM6"
"30","TMEM229A"
"31","TMEM38A"
"32","YAF2"
