"","c1_HuAgeGBsplitRnaseq_832....NPCbyNSC__"
"1","AP5S1"
"2","ATRN"
"3","BMT2"
"4","C20orf194"
"5","CDK5RAP1"
"6","CDS2"
"7","DDRGK1"
"8","DYNLRB1"
"9","HM13"
"10","IDH3B"
"11","KBTBD3"
"12","LMF1"
"13","LZTS3"
"14","MRPS26"
"15","NDUFAF5"
"16","NFS1"
"17","PANK2"
"18","PFDN4"
"19","PTPRA"
"20","RBBP9"
"21","RNF24"
"22","SDCBP2"
"23","SMOX"
"24","SNPH"
"25","SPARCL1"
"26","TBX6"
"27","TMX4"
"28","TRMT6"
"29","UQCC1"
"30","ZCCHC3"
