"","c1_HuAgeGBsplitRnaseq_356....QSVZbyPSVZ__"
"1","ACOT13"
"2","ATG16L2"
"3","ATXN1"
"4","BEND6"
"5","CNPY3"
"6","FLOT1"
"7","GTPBP2"
"8","HIVEP1"
"9","HTRA2"
"10","LEMD2"
"11","LRRC73"
"12","MED20"
"13","PEX6"
"14","PGBD1"
"15","PHF1"
"16","PPARD"
"17","PPP1R11"
"18","RING1"
"19","RNF5"
"20","SLC35B2"
"21","TAF8"
"22","TMEM170B"
"23","TNFAIP6"
"24","TPMT"
"25","WRNIP1"
"26","ZKSCAN4"
"27","ZNF76"
