"","c1_HuAgeGBsplitRnaseq_228....QSVZbyPSVZ__"
"1","AFF4"
"2","ARSK"
"3","CPEB4"
"4","CREBRF"
"5","CTNNA1"
"6","CYFIP2"
"7","DMXL1"
"8","DNAJC18"
"9","FAH"
"10","FAM174A"
"11","GEMIN5"
"12","IGIP"
"13","KDM3B"
"14","LNPEP"
"15","LYSMD3"
"16","NMD3"
"17","PANK3"
"18","PGGT1B"
"19","PRKAR2B"
"20","PRRC1"
"21","PURA"
"22","REEP2"
"23","SEC24A"
"24","SLC25A46"
"25","SNX18"
"26","SNX24"
"27","STK32A"
"28","TMEM161B"
